[2016-01-07 05:23:19,564] Autoscaler health stat event receiver thread started
[2016-01-07 15:32:37,496] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a Predicted memory consumption: 0.0
[2016-01-07 15:32:37,496] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a Overall load: 0.0
[2016-01-07 15:32:37,496] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 Load average: [average] 1232.500000 [second-derivative] 1.687114 [gradient] 1.416305
[2016-01-07 15:32:37,497] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 Memory consumption: [average] 36.575001 [second-derivative] 0.000000 [gradient] 0.000000
[2016-01-07 15:32:37,497] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 Predicted CPU: 1234.7598167657852
[2016-01-07 15:32:37,497] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 Predicted memory consumption: 36.57500076293945
[2016-01-07 15:32:37,497] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 Overall load: 635.6674087643623
[2016-01-07 15:32:37,497] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaina338fdde-da9d-443c-b26a-2a518997163b Load average: [average] 0.250000 [second-derivative] 0.002217 [gradient] -0.022198
[2016-01-07 15:32:37,497] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaina338fdde-da9d-443c-b26a-2a518997163b Memory consumption: [average] 17.575001 [second-derivative] 0.000000 [gradient] 0.011099
[2016-01-07 15:32:37,498] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaina338fdde-da9d-443c-b26a-2a518997163b Predicted CPU: 0.22891050879843533
[2016-01-07 15:32:37,498] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaina338fdde-da9d-443c-b26a-2a518997163b Predicted memory consumption: 17.58609962463379
[2016-01-07 15:32:37,498] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaina338fdde-da9d-443c-b26a-2a518997163b Overall load: 8.907505066716112
[2016-01-07 15:32:37,498] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain9db4d77f-572f-4a03-ba53-61ce11488789 Load average: [average] 6.250000 [second-derivative] 0.019973 [gradient] 0.111040
[2016-01-07 15:32:37,498] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain9db4d77f-572f-4a03-ba53-61ce11488789 Memory consumption: [average] 23.600000 [second-derivative] 0.000000 [gradient] 0.000000
[2016-01-07 15:32:37,498] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain9db4d77f-572f-4a03-ba53-61ce11488789 Predicted CPU: 6.371026059612632
[2016-01-07 15:32:37,499] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain9db4d77f-572f-4a03-ba53-61ce11488789 Predicted memory consumption: 23.600000381469727
[2016-01-07 15:32:37,499] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain9db4d77f-572f-4a03-ba53-61ce11488789 Overall load: 14.98551322054118
[2016-01-07 15:32:37,499] HealthStatProc - rubis-phponly.php.php3.domain rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a rif mc
[2016-01-07 15:32:37,499] [scale-down] Trying to terminating an instace to scale down!
[2016-01-07 15:32:37,499] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Member with lowest overall load: rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a
[2016-01-07 15:34:07,485] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-07 15:34:07,485] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-3
[2016-01-07 15:34:07,487] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Obsolete member count: 0
[2016-01-07 15:34:07,487] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-3 [cluster] rubis-phponly.php.php3.domain Non terminated member count: 5
[2016-01-07 15:34:07,487] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-07 15:34:07,487] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-3 [cluster] rubis-phponly.php.php3.domain Minimum member count: 1
[2016-01-07 15:34:07,487] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Pending termination member count: 0
[2016-01-07 15:34:07,488] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-3
[2016-01-07 15:34:07,488] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-3 [cluster] rubis-phponly.php.php3.domain [partition] rubis-partition Activated member count: 5 Max member count 10
[2016-01-07 15:34:07,488] Running scale up rule: [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-07 15:34:07,488] [scaling] [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain Algorithm name: one-after-another
[2016-01-07 15:34:07,489] HealthStatProc la rubis-phponly.php.php3.domain rubis-phponly-3 492.7 34.53956 -1.1195993 353.73942062209306
[2016-01-07 15:34:07,489] HealthStatProc mc rubis-phponly.php.php3.domain rubis-phponly-3 27.6 0.22788227 -0.0014130279 21.75237056187221
[2016-01-07 15:34:07,489] HealthStatProc rif rubis-phponly.php.php3.domain rubis-phponly-3 0.0 0.0 0.0 0.0
[2016-01-07 15:34:07,489] HealthStatProc count rubis-phponly.php.php3.domain rubis-phponly-3 5
[2016-01-07 15:34:07,490] [scaling] [cluster] rubis-phponly.php.php3.domain RIF Resetted?: true
[2016-01-07 15:34:07,490] [scaling] [cluster] rubis-phponly.php.php3.domain RIF predicted value: 0.0
[2016-01-07 15:34:07,490] [scaling] [cluster] rubis-phponly.php.php3.domain RIF threshold: 100.0
[2016-01-07 15:34:07,490] [scaling] [cluster] rubis-phponly.php.php3.domain MC predicted value: 21.75237056187221
[2016-01-07 15:34:07,490] [scaling] [cluster] rubis-phponly.php.php3.domain MC threshold: 80.0
[2016-01-07 15:34:07,490] [scaling] [cluster] rubis-phponly.php.php3.domain LA predicted value: 353.73942062209306
[2016-01-07 15:34:07,491] [scaling] [cluster] rubis-phponly.php.php3.domain LA threshold: 80.0
[2016-01-07 15:34:07,491] [scaling] [cluster] rubis-phponly.php.php3.domain Scale-up action: false
[2016-01-07 15:34:07,491] [scaling] [cluster] rubis-phponly.php.php3.domain Scale-down action: false
[2016-01-07 15:34:07,491] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd 1452153127459 53.5 1.8383167 -0.053004056 36.025 -0.004428796 0.0
[2016-01-07 15:34:07,491] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 1452167797466 2400.25 -12.086331 -1.3520626 36.425 -0.0022136138 0.0
[2016-01-07 15:34:07,492] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domain9db4d77f-572f-4a03-ba53-61ce11488789 1452177247496 5.25 0.08878826 -0.0022177843 24.475 0.042174425 0.0
[2016-01-07 15:34:07,492] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domaindebb288e-7d99-454d-831d-11ea9d72f9e4 1452177247555 4.5 -0.06656165 1.4744911E-7 23.375 0.0022187217 0.0
[2016-01-07 15:34:07,492] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domaina338fdde-da9d-443c-b26a-2a518997163b 1452177517492 0.0 0.0 0.0 17.7 -0.0022185247 0.0
[2016-01-07 15:34:07,492] [scaling] Number of required instances based on stats: 5 [active instances count] 5 [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-07 15:34:07,492] [scaling] No decision made to either scale up or scale down ... [cluster] rubis-phponly.php.php3.domain [instance id]rubis-phponly-3
[2016-01-07 15:35:37,486] Running obsolete instances rule: [partition] rubis-partition [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-07 15:35:37,486] Running minimum rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-3
[2016-01-07 15:35:37,486] [obsolete-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Obsolete member count: 0
[2016-01-07 15:35:37,486] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-3 [cluster] rubis-phponly.php.php3.domain Non terminated member count: 5
[2016-01-07 15:35:37,486] Running instances cleanup event sender rule: [partition] rubis-partition [network-partition] south-east-asia
[2016-01-07 15:35:37,487] [min-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-3 [cluster] rubis-phponly.php.php3.domain Minimum member count: 1
[2016-01-07 15:35:37,487] [instance-cleanup-check] [network-partition] south-east-asia [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain Pending termination member count: 0
[2016-01-07 15:35:37,487] Running max rule: [network-partition] south-east-asia [cluster-instance] rubis-phponly-3
[2016-01-07 15:35:37,487] [max-check] [network-partition] south-east-asia [cluster-instance] rubis-phponly-3 [cluster] rubis-phponly.php.php3.domain [partition] rubis-partition Activated member count: 5 Max member count 10
[2016-01-07 15:35:37,487] Running scale up rule: [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-07 15:35:37,488] [scaling] [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain Algorithm name: one-after-another
[2016-01-07 15:35:37,488] HealthStatProc la rubis-phponly.php.php3.domain rubis-phponly-3 372.1 28.111397 -0.43682173 267.7040388899456
[2016-01-07 15:35:37,488] HealthStatProc mc rubis-phponly.php.php3.domain rubis-phponly-3 27.34 0.19405594 -0.0013762673 21.54668644496373
[2016-01-07 15:35:37,488] HealthStatProc rif rubis-phponly.php.php3.domain rubis-phponly-3 0.0 0.0 0.0 0.0
[2016-01-07 15:35:37,489] HealthStatProc count rubis-phponly.php.php3.domain rubis-phponly-3 5
[2016-01-07 15:35:37,489] [scaling] [cluster] rubis-phponly.php.php3.domain RIF Resetted?: true
[2016-01-07 15:35:37,489] [scaling] [cluster] rubis-phponly.php.php3.domain RIF predicted value: 0.0
[2016-01-07 15:35:37,489] [scaling] [cluster] rubis-phponly.php.php3.domain RIF threshold: 100.0
[2016-01-07 15:35:37,489] [scaling] [cluster] rubis-phponly.php.php3.domain MC predicted value: 21.54668644496373
[2016-01-07 15:35:37,489] [scaling] [cluster] rubis-phponly.php.php3.domain MC threshold: 80.0
[2016-01-07 15:35:37,490] [scaling] [cluster] rubis-phponly.php.php3.domain LA predicted value: 267.7040388899456
[2016-01-07 15:35:37,490] [scaling] [cluster] rubis-phponly.php.php3.domain LA threshold: 80.0
[2016-01-07 15:35:37,490] [scaling] [cluster] rubis-phponly.php.php3.domain Scale-up action: false
[2016-01-07 15:35:37,490] [scaling] [cluster] rubis-phponly.php.php3.domain Scale-down action: true
[2016-01-07 15:35:37,491] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd 1452153127459 49.5 -0.7972186 0.013218075 35.875 -0.0044271294 0.0
[2016-01-07 15:35:37,491] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domainaf7da727-3456-4173-87f9-5dfc13e02654 1452167797466 1784.75 -10.013514 0.48805258 36.125 -0.0177144 0.0
[2016-01-07 15:35:37,491] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domain9db4d77f-572f-4a03-ba53-61ce11488789 1452177247496 24.75 0.4439216 -0.07758783 24.225 -0.019976916 0.0
[2016-01-07 15:35:37,491] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domaindebb288e-7d99-454d-831d-11ea9d72f9e4 1452177247555 1.5 -0.022191154 0.0 23.125 -0.031062791 0.0
[2016-01-07 15:35:37,491] HealthStatProc member rubis-phponly.php.php3.domain rubis-phponly.php.php3.domaina338fdde-da9d-443c-b26a-2a518997163b 1452177517492 0.0 0.0 0.0 17.35 -0.031068996 0.0
[2016-01-07 15:35:37,491] [scaling] Number of required instances based on stats: 4 [active instances count] 5 [network-partition] south-east-asia [cluster] rubis-phponly.php.php3.domain
[2016-01-07 15:35:37,492] [scale-down] Decided to Scale down [cluster] rubis-phponly.php.php3.domain
[2016-01-07 15:35:37,492] [scale-down] Reached scale down requests threshold [cluster] rubis-phponly.php.php3.domain Count 3
[2016-01-07 15:35:37,492] [scale-down] Partition available to scale down  [application id] rubis-phponly [cluster] rubis-phponly.php.php3.domain [instance id] rubis-phponly-3 [network-partition] south-east-asia [partition] rubis-partition scaledown due to RIF: true [rifPredictedValue] 0.0 [rifThreshold] 100.0 scaledown due to MC: true [mcPredictedValue] 21.54668644496373 [mcThreshold] 80.0 scaledown due to LA: false [laPredictedValue] 267.7040388899456 [laThreshold] 80.0
[2016-01-07 15:35:37,492] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 Load average: [average] 24.000000 [second-derivative] 0.008860 [gradient] -0.398963
[2016-01-07 15:35:37,492] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 Memory consumption: [average] 14.200000 [second-derivative] 0.000000 [gradient] 0.031058
[2016-01-07 15:35:37,493] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 Predicted CPU: 23.605468069203198
[2016-01-07 15:35:37,493] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 Predicted memory consumption: 14.231058120727539
[2016-01-07 15:35:37,493] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaind22a44e7-7a0e-4cb5-bf00-e7c314b51dd4 Overall load: 18.91826309496537
[2016-01-07 15:35:37,493] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaindebb288e-7d99-454d-831d-11ea9d72f9e4 Load average: [average] 1.500000 [second-derivative] 0.000000 [gradient] -0.022191
[2016-01-07 15:35:37,493] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaindebb288e-7d99-454d-831d-11ea9d72f9e4 Memory consumption: [average] 23.125000 [second-derivative] 0.000000 [gradient] -0.031063
[2016-01-07 15:35:37,493] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaindebb288e-7d99-454d-831d-11ea9d72f9e4 Predicted CPU: 1.4778088331222534
[2016-01-07 15:35:37,494] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaindebb288e-7d99-454d-831d-11ea9d72f9e4 Predicted memory consumption: 23.093936920166016
[2016-01-07 15:35:37,494] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domaindebb288e-7d99-454d-831d-11ea9d72f9e4 Overall load: 12.285872876644135
[2016-01-07 15:35:37,494] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Load average: [average] 49.500000 [second-derivative] 0.013218 [gradient] -0.797219
[2016-01-07 15:35:37,494] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Memory consumption: [average] 35.875000 [second-derivative] 0.000000 [gradient] -0.004427
[2016-01-07 15:35:37,494] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Predicted CPU: 48.709390714764595
[2016-01-07 15:35:37,495] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Predicted memory consumption: 35.87057113647461
[2016-01-07 15:35:37,495] [scale-down]  [partition] rubis-partition [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain439c0b0e-3a72-45f9-9683-c24d268b37cd Overall load: 42.2899809256196
[2016-01-07 15:35:37,495] [scale-down]  [cluster] rubis-phponly.php.php3.domain [member] rubis-phponly.php.php3.domain67f7667b-7c70-45b1-ac37-c2c3c76dc61a Load average: [average] 0.000000 [second-derivative] 0.000000 [gradient] 0.000000
